"imfcode","country","year","yrcurnt","govfrac","execrlc","checks","polariz","percent1","percentl","prtyin","ElectionYear"
"297",193,"Australia",2003,1,0.270099371671677,"Right",5,2,NA,NA,7,"NotElectionYear"
"298",193,"Australia",2004,0,0.270099371671677,"Right",5,2,NA,NA,8,"ElectionYear"
"299",193,"Australia",2005,2,0.242954850196838,"Right",5,2,NA,NA,9,"NotElectionYear"
"300",193,"Australia",2006,1,0.242954850196838,"Right",5,2,NA,NA,10,"NotElectionYear"
"301",193,"Australia",2007,0,0.242954850196838,"Right",5,2,NA,NA,11,"ElectionYear"
"302",193,"Australia",2008,2,0,"Left",4,0,NA,NA,1,"NotElectionYear"
"303",193,"Australia",2009,1,0,"Left",4,0,NA,NA,2,"NotElectionYear"
"304",193,"Australia",2010,0,0,"Left",4,0,NA,NA,3,"ElectionYear"
"305",193,"Australia",2011,2,0,"Left",4,2,NA,NA,4,"NotElectionYear"
"306",193,"Australia",2012,1,0,"Left",4,2,NA,NA,5,"NotElectionYear"
"307",122,"Austria",1975,0,NA,"Left",NA,NA,NA,NA,5,"ElectionYear"
"308",122,"Austria",1976,3,0,"Left",3,0,NA,NA,6,"NotElectionYear"
"309",122,"Austria",1977,2,0,"Left",3,0,NA,NA,7,"NotElectionYear"
"310",122,"Austria",1978,1,0,"Left",3,0,NA,NA,8,"NotElectionYear"
"311",122,"Austria",1979,0,0,"Left",3,0,NA,NA,9,"ElectionYear"
"312",122,"Austria",1980,3,0,"Left",3,0,NA,NA,10,"NotElectionYear"
"313",122,"Austria",1981,2,0,"Left",3,0,NA,NA,11,"NotElectionYear"
"314",122,"Austria",1982,1,0,"Left",3,0,NA,NA,12,"NotElectionYear"
"315",122,"Austria",1983,0,0,"Left",3,0,NA,NA,13,"ElectionYear"
"316",122,"Austria",1984,3,0.209668025374413,"Left",5,2,NA,NA,14,"NotElectionYear"
"317",122,"Austria",1985,2,0.209668025374413,"Left",5,2,NA,NA,15,"NotElectionYear"
"318",122,"Austria",1986,0,0.209668025374413,"Left",5,2,NA,NA,16,"ElectionYear"
"319",122,"Austria",1987,3,0.503021419048309,"Left",5,2,NA,NA,17,"NotElectionYear"
"320",122,"Austria",1988,2,0.503021419048309,"Left",5,2,NA,NA,18,"NotElectionYear"
"321",122,"Austria",1989,1,0.503021419048309,"Left",5,2,NA,NA,19,"NotElectionYear"
"322",122,"Austria",1990,0,0.503021419048309,"Left",5,2,NA,NA,20,"ElectionYear"
"323",122,"Austria",1991,3,0.492401212453842,"Left",5,2,NA,NA,21,"NotElectionYear"
"324",122,"Austria",1992,2,0.492401212453842,"Left",5,2,NA,NA,22,"NotElectionYear"
"325",122,"Austria",1993,1,0.492401212453842,"Left",5,2,NA,NA,23,"NotElectionYear"
"326",122,"Austria",1994,0,0.492401212453842,"Left",5,2,NA,NA,24,"ElectionYear"
"327",122,"Austria",1995,0,0.498084276914597,"Left",5,2,NA,NA,25,"ElectionYear"
"328",122,"Austria",1996,3,0.493443489074707,"Left",5,2,NA,NA,26,"NotElectionYear"
"329",122,"Austria",1997,2,0.493443489074707,"Left",5,2,NA,NA,27,"NotElectionYear"
"330",122,"Austria",1998,1,0.493443489074707,"Left",5,2,NA,NA,28,"NotElectionYear"
"331",122,"Austria",1999,0,0.493443489074707,"Left",5,2,NA,NA,29,"ElectionYear"
"332",122,"Austria",2000,3,0.504854381084442,"Right",4,2,NA,NA,1,"NotElectionYear"
"333",122,"Austria",2001,2,0.504854381084442,"Right",4,2,NA,NA,2,"NotElectionYear"
"334",122,"Austria",2002,1,0.504854381084442,"Right",4,2,NA,NA,3,"NotElectionYear"
"335",122,"Austria",2003,3,0.305412381887436,"Right",4,2,NA,NA,4,"NotElectionYear"
"336",122,"Austria",2004,2,0.305412381887436,"Right",4,2,NA,NA,5,"NotElectionYear"
"337",122,"Austria",2005,1,0.305412381887436,"Right",4,2,NA,NA,6,"NotElectionYear"
"338",122,"Austria",2006,0,0.283090710639954,"Right",4,2,NA,NA,7,"ElectionYear"
"339",122,"Austria",2007,3,0.503647148609161,"Left",4,2,NA,NA,1,"NotElectionYear"
"340",122,"Austria",2008,2,0.503647148609161,"Left",4,2,NA,NA,2,"NotElectionYear"
"341",122,"Austria",2009,1,0.503115236759186,"Left",4,2,NA,NA,3,"NotElectionYear"
"342",122,"Austria",2010,0,0.503115236759186,"Left",4,2,NA,NA,4,"ElectionYear"
"343",122,"Austria",2011,3,0.503115236759186,"Left",4,2,NA,NA,5,"NotElectionYear"
"344",122,"Austria",2012,2,0.503115236759186,"Left",4,2,NA,NA,6,"NotElectionYear"
"345",912,"Azerbaijan",1975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",912,"Azerbaijan",1976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",912,"Azerbaijan",1977,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",912,"Azerbaijan",1978,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",912,"Azerbaijan",1979,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",912,"Azerbaijan",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",912,"Azerbaijan",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",912,"Azerbaijan",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",912,"Azerbaijan",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",912,"Azerbaijan",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",912,"Azerbaijan",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",912,"Azerbaijan",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",912,"Azerbaijan",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",912,"Azerbaijan",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",912,"Azerbaijan",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",912,"Azerbaijan",1990,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",912,"Azerbaijan",1991,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",912,"Azerbaijan",1992,NA,NA,NA,1,0,84,NA,NA,NA
"363",912,"Azerbaijan",1993,NA,NA,NA,NA,NA,84,NA,1,NA
"364",912,"Azerbaijan",1994,4,NA,NA,NA,NA,98.8000030517578,NA,1,"NotElectionYear"
"365",912,"Azerbaijan",1995,3,NA,NA,NA,NA,98.8000030517578,NA,2,"NotElectionYear"
"366",912,"Azerbaijan",1996,2,0.0294117648154497,NA,1,0,98.8000030517578,NA,3,"NotElectionYear"
"367",912,"Azerbaijan",1997,1,0.0294117648154497,NA,1,0,98.8000030517578,NA,4,"NotElectionYear"
"368",912,"Azerbaijan",1998,0,0.0294117648154497,NA,1,0,NA,NA,5,"ElectionYear"
"369",912,"Azerbaijan",1999,4,0.0294117648154497,NA,1,0,77.6100006103516,NA,6,"NotElectionYear"
"370",912,"Azerbaijan",2000,3,0,NA,1,0,77.6100006103516,NA,7,"NotElectionYear"
"371",912,"Azerbaijan",2001,2,0,NA,1,0,77.6100006103516,NA,8,"NotElectionYear"
"372",912,"Azerbaijan",2002,1,0,NA,1,0,77.6100006103516,NA,9,"NotElectionYear"
"373",912,"Azerbaijan",2003,0,0,NA,1,0,77.6100006103516,NA,10,"ElectionYear"
"374",912,"Azerbaijan",2004,4,0,NA,1,0,79.5299987792969,NA,11,"NotElectionYear"
"375",912,"Azerbaijan",2005,3,0,NA,1,0,79.5299987792969,NA,12,"NotElectionYear"
"376",912,"Azerbaijan",2006,2,0.0677555948495865,NA,2,NA,79.5299987792969,NA,13,"NotElectionYear"
"377",912,"Azerbaijan",2007,1,0.0624679997563362,NA,2,NA,79.5299987792969,NA,14,"NotElectionYear"
"378",912,"Azerbaijan",2008,0,0.0624679997563362,NA,2,NA,79.5299987792969,NA,15,"ElectionYear"
"379",912,"Azerbaijan",2009,4,0.0624679997563362,NA,2,NA,88.7300033569336,NA,16,"NotElectionYear"
"380",912,"Azerbaijan",2010,3,0.0624679997563362,NA,2,NA,88.7300033569336,NA,17,"NotElectionYear"
"381",912,"Azerbaijan",2011,2,0.0540334843099117,NA,1,0,88.7300033569336,NA,18,"NotElectionYear"
"382",912,"Azerbaijan",2012,1,0.0540334843099117,NA,1,0,88.7300033569336,NA,19,"NotElectionYear"
"383",618,"Burundi",1975,6,NA,NA,1,0,NA,NA,1,"NotElectionYear"
"384",618,"Burundi",1976,5,NA,NA,1,0,NA,NA,2,"NotElectionYear"
"385",618,"Burundi",1977,NA,NA,NA,1,0,NA,NA,3,NA
"386",618,"Burundi",1978,NA,NA,NA,1,0,NA,NA,4,NA
"387",618,"Burundi",1979,NA,NA,NA,1,0,NA,NA,5,NA
"388",618,"Burundi",1980,NA,NA,NA,1,0,NA,NA,6,NA
"389",618,"Burundi",1981,NA,NA,NA,1,0,NA,NA,7,NA
"390",618,"Burundi",1982,NA,NA,NA,1,0,NA,NA,8,NA
"391",618,"Burundi",1983,NA,0,NA,1,0,NA,NA,9,NA
"392",618,"Burundi",1984,0,0,NA,1,0,NA,NA,10,"ElectionYear"
"393",618,"Burundi",1985,4,0,NA,1,0,99.5999984741211,NA,11,"NotElectionYear"
"394",618,"Burundi",1986,3,0,NA,1,0,99.5999984741211,NA,12,"NotElectionYear"
"395",618,"Burundi",1987,2,0,NA,1,0,99.5999984741211,NA,13,"NotElectionYear"
"396",618,"Burundi",1988,NA,NA,NA,1,0,NA,NA,14,NA
"397",618,"Burundi",1989,NA,NA,NA,1,0,NA,NA,15,NA
"398",618,"Burundi",1990,NA,NA,NA,1,0,NA,NA,16,NA
"399",618,"Burundi",1991,NA,NA,NA,1,0,NA,NA,17,NA
"400",618,"Burundi",1992,NA,NA,NA,1,0,NA,NA,18,NA
"401",618,"Burundi",1993,0,NA,NA,1,0,NA,NA,19,"ElectionYear"
"402",618,"Burundi",1994,4,0,NA,2,0,NA,NA,1,"NotElectionYear"
"403",618,"Burundi",1995,3,0,NA,2,0,NA,NA,2,"NotElectionYear"
"404",618,"Burundi",1996,2,0,NA,2,0,NA,NA,3,"NotElectionYear"
"405",618,"Burundi",1997,0,0,NA,1,0,NA,NA,NA,"ElectionYear"
"406",618,"Burundi",1998,NA,0,NA,1,0,NA,NA,NA,NA
"407",618,"Burundi",1999,NA,0,NA,1,0,NA,NA,NA,NA
"408",618,"Burundi",2000,NA,0,NA,1,0,NA,NA,NA,NA
"409",618,"Burundi",2001,NA,0,NA,1,0,NA,NA,NA,NA
"410",618,"Burundi",2002,NA,0,NA,1,0,NA,NA,NA,NA
"411",618,"Burundi",2003,NA,0,NA,1,0,NA,NA,NA,NA
"412",618,"Burundi",2004,NA,0,NA,1,0,NA,NA,NA,NA
"413",618,"Burundi",2005,NA,0,NA,1,0,NA,NA,NA,NA
"414",618,"Burundi",2006,4,0.345061719417572,NA,1,0,81.5,NA,NA,"NotElectionYear"
"415",618,"Burundi",2007,3,0.345061719417572,NA,1,0,81.5,NA,NA,"NotElectionYear"
"416",618,"Burundi",2008,2,0.345061719417572,NA,1,0,81.5,NA,NA,"NotElectionYear"
"417",618,"Burundi",2009,1,0.345061719417572,NA,1,0,81.5,NA,NA,"NotElectionYear"
"418",618,"Burundi",2010,0,0.345061719417572,NA,1,0,81.5,NA,NA,"ElectionYear"
"419",618,"Burundi",2011,4,0.355415940284729,NA,1,0,81.5,NA,NA,"NotElectionYear"
"420",618,"Burundi",2012,3,0.355415940284729,NA,1,0,81.5,NA,NA,"NotElectionYear"
"421",124,"Belgium",1975,3,0.38659793138504,"Right",6,2,NA,NA,4,"NotElectionYear"
"422",124,"Belgium",1976,2,0.38659793138504,"Right",6,2,NA,NA,5,"NotElectionYear"
"423",124,"Belgium",1977,1,0.38659793138504,"Right",6,2,NA,NA,6,"NotElectionYear"
"424",124,"Belgium",1978,0,0.640554845333099,"Right",3,2,NA,NA,7,"ElectionYear"
"425",124,"Belgium",1979,3,0.621581673622131,"Right",5,2,NA,NA,8,"NotElectionYear"
"426",124,"Belgium",1980,2,0.621581673622131,"Right",5,2,NA,NA,9,"NotElectionYear"
"427",124,"Belgium",1981,0,0.570070445537567,"Right",5,2,NA,NA,10,"ElectionYear"
"428",124,"Belgium",1982,3,0.729772388935089,"Right",7,2,NA,NA,11,"NotElectionYear"
"429",124,"Belgium",1983,2,0.729772388935089,"Right",7,2,NA,NA,12,"NotElectionYear"
"430",124,"Belgium",1984,1,0.729772388935089,"Right",7,2,NA,NA,13,"NotElectionYear"
"431",124,"Belgium",1985,0,0.729772388935089,"Right",7,2,NA,NA,14,"ElectionYear"
"432",124,"Belgium",1986,3,0.687954306602478,"Right",6,2,NA,NA,15,"NotElectionYear"
"433",124,"Belgium",1987,0,0.687954306602478,"Right",6,2,NA,NA,16,"ElectionYear"
"434",124,"Belgium",1988,3,0.779172301292419,"Right",4,2,NA,NA,17,"NotElectionYear"
"435",124,"Belgium",1989,2,0.779172301292419,"Right",4,2,NA,NA,18,"NotElectionYear"
"436",124,"Belgium",1990,1,0.779172301292419,"Right",4,2,NA,NA,19,"NotElectionYear"
"437",124,"Belgium",1991,0,0.779172301292419,"Right",4,2,NA,NA,20,"ElectionYear"
"438",124,"Belgium",1992,3,0.738515377044678,"Right",6,2,NA,NA,21,"NotElectionYear"
"439",124,"Belgium",1993,2,0.738515377044678,"Right",6,2,NA,NA,22,"NotElectionYear"
"440",124,"Belgium",1994,1,0.738515377044678,"Right",6,2,NA,NA,23,"NotElectionYear"
"441",124,"Belgium",1995,0,0.738515377044678,"Right",6,2,NA,NA,24,"ElectionYear"
"442",124,"Belgium",1996,3,0.737428486347198,"Right",6,2,NA,NA,25,"NotElectionYear"
"443",124,"Belgium",1997,2,0.737428486347198,"Right",6,2,NA,NA,26,"NotElectionYear"
"444",124,"Belgium",1998,1,0.737428486347198,"Right",6,2,NA,NA,27,"NotElectionYear"
"445",124,"Belgium",1999,0,0.827804446220398,"Right",3,2,NA,NA,1,"ElectionYear"
"446",124,"Belgium",2000,3,0.827804446220398,"Right",3,2,NA,NA,2,"NotElectionYear"
"447",124,"Belgium",2001,2,0.827804446220398,"Right",3,2,NA,NA,3,"NotElectionYear"
"448",124,"Belgium",2002,1,0.827804446220398,"Right",3,2,NA,NA,4,"NotElectionYear"
"449",124,"Belgium",2003,0,0.827804446220398,"Right",3,2,NA,NA,5,"ElectionYear"
"450",124,"Belgium",2004,3,0.785921394824982,"Right",5,2,NA,NA,6,"NotElectionYear"
"451",124,"Belgium",2005,2,0.785921394824982,"Right",5,2,NA,NA,7,"NotElectionYear"
"452",124,"Belgium",2006,1,0.785921394824982,"Right",5,2,NA,NA,8,"NotElectionYear"
"453",124,"Belgium",2007,0,0.785921394824982,"Right",5,2,NA,NA,9,"ElectionYear"
"454",124,"Belgium",2008,3,0.790099024772644,"Right",4,2,NA,NA,1,"NotElectionYear"
"455",124,"Belgium",2009,2,0.790099024772644,"Right",4,2,NA,NA,2,"NotElectionYear"
"456",124,"Belgium",2010,1,0.790099024772644,"Right",4,2,NA,NA,3,"NotElectionYear"
"457",124,"Belgium",2011,3,0.82441520690918,"Right",5,2,NA,NA,4,"NotElectionYear"
"458",124,"Belgium",2012,2,0.82441520690918,"Left",3,2,NA,NA,1,"NotElectionYear"
"459",638,"Benin",1975,NA,NA,NA,1,0,NA,NA,NA,NA
"460",638,"Benin",1976,3,0,"Left",1,0,NA,NA,1,"NotElectionYear"
"461",638,"Benin",1977,2,0,"Left",1,0,NA,NA,2,"NotElectionYear"
"462",638,"Benin",1978,1,0,"Left",1,0,NA,NA,3,"NotElectionYear"
"463",638,"Benin",1979,0,0,"Left",1,0,NA,NA,4,"ElectionYear"
"464",638,"Benin",1980,4,0,"Left",1,0,NA,NA,5,"NotElectionYear"
"465",638,"Benin",1981,3,0,"Left",1,0,NA,NA,6,"NotElectionYear"
"466",638,"Benin",1982,2,0,"Left",1,0,NA,NA,7,"NotElectionYear"
"467",638,"Benin",1983,1,0,"Left",1,0,NA,NA,8,"NotElectionYear"
"468",638,"Benin",1984,0,0,"Left",1,0,NA,NA,9,"ElectionYear"
"469",638,"Benin",1985,4,0,"Left",1,0,NA,NA,10,"NotElectionYear"
"470",638,"Benin",1986,3,0,"Left",1,0,NA,NA,11,"NotElectionYear"
"471",638,"Benin",1987,2,0,"Left",1,0,NA,NA,12,"NotElectionYear"
"472",638,"Benin",1988,1,0,"Left",1,0,NA,NA,13,"NotElectionYear"
"473",638,"Benin",1989,0,0,"Left",1,0,NA,NA,14,"ElectionYear"
"474",638,"Benin",1990,4,0,"Left",1,0,NA,NA,15,"NotElectionYear"
"475",638,"Benin",1991,0,1.11022302462516e-16,"Left",1,0,NA,NA,16,"ElectionYear"
"476",638,"Benin",1992,4,0,"Left",3,NA,36.1599998474121,NA,NA,"NotElectionYear"
"477",638,"Benin",1993,3,0,"Left",3,NA,36.1599998474121,NA,NA,"NotElectionYear"
"478",638,"Benin",1994,2,NA,"Left",NA,NA,36.1599998474121,NA,3,"NotElectionYear"
"479",638,"Benin",1995,1,NA,"Left",NA,NA,36.1599998474121,NA,4,"NotElectionYear"
"480",638,"Benin",1996,0,0.787414968013763,NA,3,NA,33.9000015258789,52.5,NA,"ElectionYear"
"481",638,"Benin",1997,4,0.787414968013763,NA,3,NA,33.9000015258789,52.5,NA,"NotElectionYear"
"482",638,"Benin",1998,3,0.787414968013763,NA,3,NA,33.9000015258789,52.5,NA,"NotElectionYear"
"483",638,"Benin",1999,2,0.837737858295441,NA,3,NA,33.9000015258789,52.5,NA,"NotElectionYear"
"484",638,"Benin",2000,1,0.837737858295441,NA,3,NA,33.9000015258789,52.5,NA,"NotElectionYear"
"485",638,"Benin",2001,0,0.837737858295441,NA,3,NA,33.9000015258789,52.5,NA,"ElectionYear"
"486",638,"Benin",2002,4,0.837737858295441,NA,3,NA,45.4199981689453,84.0599975585938,NA,"NotElectionYear"
"487",638,"Benin",2003,3,0.837737858295441,NA,3,NA,45.4199981689453,84.0599975585938,NA,"NotElectionYear"
"488",638,"Benin",2004,2,0.58069384098053,NA,3,NA,45.4199981689453,84.0599975585938,NA,"NotElectionYear"
"489",638,"Benin",2005,1,0.58069384098053,NA,3,NA,45.4199981689453,84.0599975585938,NA,"NotElectionYear"
"490",638,"Benin",2006,0,0.58069384098053,NA,3,NA,45.4199981689453,84.0599975585938,NA,"ElectionYear"
"491",638,"Benin",2007,4,0.58069384098053,NA,3,NA,35.6399993896484,74.5199966430664,NA,"NotElectionYear"
"492",638,"Benin",2008,3,0.620961546897888,NA,3,NA,35.6399993896484,74.5199966430664,NA,"NotElectionYear"
"493",638,"Benin",2009,2,0.620961546897888,NA,3,NA,35.6399993896484,74.5199966430664,NA,"NotElectionYear"
"494",638,"Benin",2010,1,0.620961546897888,NA,3,NA,35.6399993896484,74.5199966430664,NA,"NotElectionYear"
"495",638,"Benin",2011,0,0.620961546897888,NA,3,NA,35.6399993896484,74.5199966430664,NA,"ElectionYear"
"496",638,"Benin",2012,4,0.299319744110107,NA,3,NA,53,NA,NA,"NotElectionYear"
"497",748,"Burkina Faso",1975,NA,NA,"Right",1,0,NA,NA,NA,NA
"498",748,"Burkina Faso",1976,NA,NA,"Right",1,0,NA,NA,NA,NA
"499",748,"Burkina Faso",1977,NA,NA,"Right",1,0,NA,NA,NA,NA
"500",748,"Burkina Faso",1978,NA,NA,"Right",1,0,NA,NA,NA,NA
"501",748,"Burkina Faso",1979,4,0,"Left",4,NA,NA,NA,NA,"NotElectionYear"
"502",748,"Burkina Faso",1980,3,0,"Left",4,NA,NA,NA,NA,"NotElectionYear"
"503",748,"Burkina Faso",1981,NA,NA,"Left",1,0,NA,NA,1,NA
"504",748,"Burkina Faso",1982,NA,NA,"Left",1,0,NA,NA,2,NA
"505",748,"Burkina Faso",1983,NA,NA,"Left",1,0,NA,NA,1,NA
"506",748,"Burkina Faso",1984,NA,NA,"Left",1,0,NA,NA,NA,NA
"507",748,"Burkina Faso",1985,NA,NA,"Left",1,0,NA,NA,NA,NA
"508",748,"Burkina Faso",1986,NA,NA,"Left",1,0,NA,NA,NA,NA
"509",748,"Burkina Faso",1987,NA,NA,"Left",1,0,NA,NA,NA,NA
"510",748,"Burkina Faso",1988,NA,NA,"Left",1,0,NA,NA,NA,NA
"511",748,"Burkina Faso",1989,NA,NA,"Left",1,0,NA,NA,NA,NA
"512",748,"Burkina Faso",1990,NA,NA,"Left",1,0,NA,NA,NA,NA
"513",748,"Burkina Faso",1991,0,NA,"Left",1,0,NA,NA,NA,"ElectionYear"
"514",748,"Burkina Faso",1992,6,NA,"Right",1,0,90.4000015258789,NA,1,"NotElectionYear"
"515",748,"Burkina Faso",1993,5,0.138267353177071,"Right",1,0,90.4000015258789,NA,2,"NotElectionYear"
"516",748,"Burkina Faso",1994,4,0.138267353177071,"Right",1,0,90.4000015258789,NA,3,"NotElectionYear"
"517",748,"Burkina Faso",1995,3,0.138267353177071,"Right",1,0,90.4000015258789,NA,4,"NotElectionYear"
"518",748,"Burkina Faso",1996,2,0.138267353177071,"Right",1,0,90.4000015258789,NA,5,"NotElectionYear"
"519",748,"Burkina Faso",1997,1,0.138267353177071,"Right",1,0,90.4000015258789,NA,6,"NotElectionYear"
"520",748,"Burkina Faso",1998,0,0.0747252777218819,"Right",1,0,90.4000015258789,NA,7,"ElectionYear"
"521",748,"Burkina Faso",1999,6,0.0747252777218819,"Right",1,0,87.5299987792969,NA,8,"NotElectionYear"
"522",748,"Burkina Faso",2000,5,0.0747252777218819,"Right",1,0,87.5299987792969,NA,9,"NotElectionYear"
"523",748,"Burkina Faso",2001,4,0.0747252777218819,"Right",1,0,87.5299987792969,NA,10,"NotElectionYear"
"524",748,"Burkina Faso",2002,3,0.0747252777218819,"Right",1,0,87.5299987792969,NA,11,"NotElectionYear"
"525",748,"Burkina Faso",2003,2,0.358756005764008,NA,1,0,87.5299987792969,NA,12,"NotElectionYear"
"526",748,"Burkina Faso",2004,1,0.358756005764008,NA,1,0,87.5299987792969,NA,13,"NotElectionYear"
"527",748,"Burkina Faso",2005,0,0.358756005764008,NA,1,0,87.5299987792969,NA,14,"ElectionYear"
"528",748,"Burkina Faso",2006,4,0.358756005764008,NA,1,0,80.3499984741211,NA,1,"NotElectionYear"
"529",748,"Burkina Faso",2007,3,0.358756005764008,NA,1,0,80.3499984741211,NA,2,"NotElectionYear"
"530",748,"Burkina Faso",2008,2,0.273188978433609,NA,1,0,80.3499984741211,NA,3,"NotElectionYear"
"531",748,"Burkina Faso",2009,1,0.273188978433609,NA,1,0,80.3499984741211,NA,4,"NotElectionYear"
"532",748,"Burkina Faso",2010,0,0.273188978433609,NA,1,0,80.3499984741211,NA,5,"ElectionYear"
"533",748,"Burkina Faso",2011,4,0.273188978433609,NA,1,0,80.1500015258789,NA,6,"NotElectionYear"
"534",748,"Burkina Faso",2012,3,0.273188978433609,NA,1,0,80.1500015258789,NA,7,"NotElectionYear"
"535",513,"Bangladesh",1975,NA,0,NA,1,0,NA,NA,3,NA
"536",513,"Bangladesh",1976,NA,NA,NA,1,0,NA,NA,NA,NA
"537",513,"Bangladesh",1977,NA,NA,NA,1,0,NA,NA,NA,NA
"538",513,"Bangladesh",1978,NA,NA,NA,1,0,NA,NA,NA,NA
"539",513,"Bangladesh",1979,NA,NA,NA,1,0,78,NA,1,NA
"540",513,"Bangladesh",1980,3,0,NA,2,0,78,NA,2,"NotElectionYear"
"541",513,"Bangladesh",1981,0,0,NA,2,0,78,NA,3,"ElectionYear"
"542",513,"Bangladesh",1982,4,0,NA,3,0,65,NA,4,"NotElectionYear"
"543",513,"Bangladesh",1983,NA,NA,"Right",1,0,NA,NA,NA,NA
"544",513,"Bangladesh",1984,NA,NA,"Right",1,0,NA,NA,NA,NA
"545",513,"Bangladesh",1985,NA,NA,"Right",1,0,NA,NA,NA,NA
"546",513,"Bangladesh",1986,0,NA,"Right",1,0,NA,NA,NA,"ElectionYear"
"547",513,"Bangladesh",1987,4,0,NA,2,0,83.5999984741211,NA,NA,"NotElectionYear"
"548",513,"Bangladesh",1988,3,0,NA,2,0,83.5999984741211,NA,NA,"NotElectionYear"
"549",513,"Bangladesh",1989,2,1.11022302462516e-16,NA,1,0,83.5999984741211,NA,NA,"NotElectionYear"
"550",513,"Bangladesh",1990,1,1.11022302462516e-16,NA,1,0,83.5999984741211,NA,NA,"NotElectionYear"
"551",513,"Bangladesh",1991,0,1.11022302462516e-16,"Left",1,0,83.5999984741211,NA,NA,"ElectionYear"
"552",513,"Bangladesh",1992,4,0,NA,4,NA,NA,NA,1,"NotElectionYear"
"553",513,"Bangladesh",1993,3,0,NA,4,NA,NA,NA,2,"NotElectionYear"
"554",513,"Bangladesh",1994,2,0,NA,4,NA,NA,NA,3,"NotElectionYear"
"555",513,"Bangladesh",1995,1,0,NA,4,NA,NA,NA,4,"NotElectionYear"
"556",513,"Bangladesh",1996,0,0,NA,4,NA,NA,NA,5,"ElectionYear"
"557",513,"Bangladesh",1997,4,0.29657843708992,NA,4,NA,NA,NA,1,"NotElectionYear"
"558",513,"Bangladesh",1998,3,0.29657843708992,NA,4,NA,NA,NA,2,"NotElectionYear"
"559",513,"Bangladesh",1999,2,0.29657843708992,NA,4,NA,NA,NA,3,"NotElectionYear"
"560",513,"Bangladesh",2000,1,0.29657843708992,NA,4,NA,NA,NA,4,"NotElectionYear"
"561",513,"Bangladesh",2001,0,0.29657843708992,NA,4,NA,NA,NA,5,"ElectionYear"
"562",513,"Bangladesh",2002,4,0.197577983140945,NA,3,0,NA,NA,1,"NotElectionYear"
"563",513,"Bangladesh",2003,3,0.197577983140945,NA,3,0,NA,NA,2,"NotElectionYear"
"564",513,"Bangladesh",2004,2,0.197577983140945,NA,3,0,NA,NA,3,"NotElectionYear"
"565",513,"Bangladesh",2005,1,0.197577983140945,NA,3,0,NA,NA,4,"NotElectionYear"
"566",513,"Bangladesh",2006,0,0.207291662693024,NA,3,0,NA,NA,5,"ElectionYear"
"567",513,"Bangladesh",2007,NA,NA,NA,1,0,NA,NA,NA,NA
"568",513,"Bangladesh",2008,NA,NA,NA,1,0,NA,NA,NA,NA
"569",513,"Bangladesh",2009,4,0.225328713655472,NA,3,0,NA,NA,1,"NotElectionYear"
"570",513,"Bangladesh",2010,3,0.225328713655472,NA,3,0,NA,NA,2,"NotElectionYear"
"571",513,"Bangladesh",2011,2,0.231161430478096,NA,3,0,NA,NA,3,"NotElectionYear"
"572",513,"Bangladesh",2012,1,0.236913949251175,NA,3,0,NA,NA,4,"NotElectionYear"
"573",918,"Bulgaria",1975,NA,0,"Left",1,0,NA,NA,29,NA
"574",918,"Bulgaria",1976,NA,0,"Left",1,0,NA,NA,30,NA
"575",918,"Bulgaria",1977,NA,0,"Left",1,0,NA,NA,31,NA
"576",918,"Bulgaria",1978,NA,0,"Left",1,0,NA,NA,32,NA
"577",918,"Bulgaria",1979,NA,0,"Left",1,0,NA,NA,33,NA
"578",918,"Bulgaria",1980,NA,0,"Left",1,0,NA,NA,34,NA
"579",918,"Bulgaria",1981,NA,0,"Left",1,0,NA,NA,35,NA
"580",918,"Bulgaria",1982,NA,0,"Left",1,0,NA,NA,36,NA
"581",918,"Bulgaria",1983,NA,0,"Left",1,0,NA,NA,37,NA
"582",918,"Bulgaria",1984,NA,0,"Left",1,0,NA,NA,38,NA
"583",918,"Bulgaria",1985,NA,0,"Left",1,0,NA,NA,39,NA
"584",918,"Bulgaria",1986,NA,0,"Left",1,0,NA,NA,40,NA
"585",918,"Bulgaria",1987,NA,0,"Left",1,0,NA,NA,41,NA
"586",918,"Bulgaria",1988,NA,0,"Left",1,0,NA,NA,42,NA
"587",918,"Bulgaria",1989,NA,0,"Left",1,0,NA,NA,43,NA
