"iso2c","country","year","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCredits","PortfolioEquity","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAll","ExternPrivateDebt","ExternPublicDebt","ExternDebtTotal","TotalReserves","imfcode"
"4029","LU","Luxembourg",1982,4562651737.00801,21044.8166120247,NA,NA,NA,97.1396047909514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
"4030","LU","Luxembourg",1983,4485226128.18546,21668.1122368478,NA,NA,NA,89.4200694223724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
"4031","LU","Luxembourg",1984,4400183010.95008,22985.0676955596,NA,NA,NA,86.185056209534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160844609.899571,137
"4032","LU","Luxembourg",1985,4537763200.38157,23581.1270500459,NA,NA,NA,84.5582446307814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173019151.77071,137
"4033","LU","Luxembourg",1986,6627975486.88713,25819.347207213,NA,NA,NA,88.1495860773583,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204103921.3,137
"4034","LU","Luxembourg",1987,8249188099.7645,26666.0842429446,NA,NA,NA,91.2267172476946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250498040.4,137
"4035","LU","Luxembourg",1988,9336997885.61073,28713.8011015187,NA,NA,NA,94.5328742520527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,217220985.5,137
"4036","LU","Luxembourg",1989,9951164658.26656,31222.0411353983,NA,NA,NA,95.1810579876963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212809466,137
"4037","LU","Luxembourg",1990,12668658431.6083,32473.9860522964,NA,NA,NA,105.861305987008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,212608942.6,137
"4038","LU","Luxembourg",1991,13714989140.5235,34811.5962751959,NA,NA,NA,102.044328034787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,201722835.7,137
"4039","LU","Luxembourg",1992,15384954868.2903,34977.3263853139,NA,NA,NA,117.647142047334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,188412671.25,137
"4040","LU","Luxembourg",1993,15788267747.294,35960.6155031543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,186694541.29565,137
"4041","LU","Luxembourg",1994,17549235946.3593,36829.6505454385,NA,NA,NA,76.6757576290782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192791239.4576,137
"4042","LU","Luxembourg",1995,20673371647.5096,36836.022139075,NA,NA,NA,85.5446866752114,NA,11.7361256595078,NA,NA,NA,NA,NA,NA,NA,NA,NA,193112223.57704,137
"4043","LU","Luxembourg",1996,20579153094.4625,36888.6039325293,NA,NA,NA,79.1714898455873,NA,10.7851130114402,NA,NA,NA,NA,NA,NA,NA,NA,NA,186468253.98036,137
"4044","LU","Luxembourg",1997,18514433919.7113,38592.1663207193,NA,NA,NA,84.1852968846691,NA,9.90392578805526,NA,NA,NA,NA,NA,NA,NA,NA,NA,152705833.0954,137
"4045","LU","Luxembourg",1998,19351522560.569,40589.2700700754,NA,NA,NA,NA,NA,8.40235035201654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
"4046","LU","Luxembourg",1999,21185382484.5515,43416.6604838507,NA,NA,NA,NA,NA,7.78662509963245,NA,NA,3.11986424152167,NA,NA,NA,NA,NA,NA,99458892.17332,137
"4047","LU","Luxembourg",2000,20267551133.2228,46453.2457786449,4,0.5,NA,89.9646673348971,NA,12.6386705321811,NA,NA,5.51499090382093,NA,NA,NA,NA,NA,NA,97465875.31431,137
"4048","LU","Luxembourg",2001,20196868008.9485,47059.3029763265,4,0.4,NA,121.74831221533,NA,8.28733680818156,NA,NA,5.77418271387991,NA,4.88162294822299,NA,NA,NA,NA,126635668.4387,137
"4049","LU","Luxembourg",2002,22568793525.3153,48473.5954570882,4.6,0.4,NA,97.8462242302432,NA,10.215549172321,NA,36031356782.1449,1.87104767376989,NA,4.70220342257439,NA,NA,NA,NA,177769218.71408,137
"4050","LU","Luxembourg",2003,29144582392.7765,48685.6812079528,5.8,0.5,NA,94.349481347373,NA,8.26410921350157,NA,70443111422.87,0.207234187971541,NA,3.85054726275641,NA,NA,NA,NA,311200471.16111,137
"4051","LU","Luxembourg",2004,34077095478.4477,50096.4219090717,5.5,0.3,NA,98.1294738034943,NA,11.9973648239534,NA,121546263844.619,-1.12222105458264,NA,4.05718442735244,NA,NA,NA,NA,330784097.31091,137
"4052","LU","Luxembourg",2005,37643013480.575,51927.3609635414,4.1,0.2,NA,127.489111564446,NA,11.7056635615658,NA,275580403590,0.285206329276005,NA,3.61024855894703,NA,NA,NA,NA,279062757.79208,137
"4053","LU","Luxembourg",2006,42544669010.8776,53628.2345546544,5,0.1,0,151.618648290829,NA,10.3341344576071,NA,220277318070,1.14381726988558,NA,4.35439749407022,NA,NA,NA,NA,265117736.3964,137
"4054","LU","Luxembourg",2007,51320626630.4244,56285.2768498432,5,0.4,0,182.878192272407,0,10.1607915729572,NA,279314350240,3.31124559292617,NA,4.59023482696553,NA,NA,NA,NA,205249495.83775,137
"4055","LU","Luxembourg",2008,54742739956.7876,54881.9840315219,4.8,0.6,0,193.703985780608,0,5.55328086101232,NA,-132109478930,2.73421299543717,NA,12.3847751420996,NA,NA,NA,NA,398118083.50916,137
"4056","LU","Luxembourg",2009,50047718738.6694,51678.2031195765,5.5,0.7,0,197.019339719373,0,7.00278037762797,NA,143632082440,-0.632545363341794,NA,13.3195352360029,NA,NA,NA,NA,808815032.02806,137
"4057","LU","Luxembourg",2010,52507236842.1053,52222.5766743867,5.2,0.2,0,187.598694177494,0,8.42727360398572,NA,204445839300,-0.97204705830663,NA,17.2768319609165,NA,NA,NA,NA,848319027.64736,137
"4058","LU","Luxembourg",2011,59200833333.3333,52056.0178105984,5.3,0.3,0,172.399791728251,0,7.09284927334583,NA,32485854511,-0.402046538288624,NA,16.8375567259546,NA,NA,NA,NA,1010735789.36267,137
"4059","LU","Luxembourg",2012,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137
"4060","LV","Latvia",1980,NA,3201.32505856118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4061","LV","Latvia",1981,NA,3326.56721423951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4062","LV","Latvia",1982,NA,3389.06660306401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4063","LV","Latvia",1983,NA,3545.04570922897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4064","LV","Latvia",1984,NA,3725.5572505415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4065","LV","Latvia",1985,NA,3687.35300741429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4066","LV","Latvia",1986,NA,3829.7520765501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4067","LV","Latvia",1987,5715853652.87783,3879.47223430836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4068","LV","Latvia",1988,6827011058.96701,4035.93315555982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4069","LV","Latvia",1989,7690315589.14665,4243.77150511701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4070","LV","Latvia",1990,7447002856.7553,3912.24539927353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4071","LV","Latvia",1991,6756418263.69451,3435.70585201004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4072","LV","Latvia",1992,4848056772.31365,2364.53800784917,NA,NA,NA,NA,NA,3.9484688193667,34599000,NA,NA,NA,NA,0,0,29965000,64564000,NA,941
"4073","LV","Latvia",1993,4467987271.30202,2291.45692580499,NA,NA,NA,18.254533060668,NA,9.32849568925788,106829000,NA,NA,NA,NA,5373000,0,123597000,235799000,526398174.932,941
"4074","LV","Latvia",1994,5060854731.05477,2381.16268338092,NA,NA,NA,22.5684700122399,NA,3.9759686988301,160292000,NA,-1.85507955936353,17.6964979203777,11.1906976744186,6e+06,0,207463000,373755000,640693740.76185,941
"4075","LV","Latvia",1995,5235719778.6716,2392.5374106863,NA,NA,NA,13.186310608116,NA,-0.308725460553604,160383000,0,-2.70880973605674,5.8096101853006,14.5897445835433,31180000,0,271065000,462628000,602076781.07859,941
"4076","LV","Latvia",1996,5585292782.56922,2511.3648822723,NA,NA,NA,11.6031988556939,NA,-5.00928081824388,129928000,-2491000,-1.04450440492832,0.204065271734773,13.2674490426189,801428000,0,300407000,1231763000,746119791.67692,941
"4077","LV","Latvia",1997,6133234179.75373,2746.6172280626,NA,NA,NA,14.1733980746022,NA,-5.62575942622583,85905000,6374000,1.68626680513065,-1.53211451005255,10.9975020348592,1720400000,639300000,313688000,2759293000,832492439.076,941
"4078","LV","Latvia",1998,6616957681.24198,2903.58361221911,NA,NA,NA,17.0186015526916,NA,-9.81573453070794,63881000,3e+07,0.229060442235261,-3.68322035350282,9.54700351021036,1702900000,9.44e+08,404195000,3114976000,872976183.78476,941
"4079","LV","Latvia",1999,7288524472.50101,3064.87117386964,NA,NA,NA,17.7970993696606,NA,-8.97712565099587,212924000,6700000,-3.05767591308238,-0.308071601096293,11.9741974450669,2074600000,1074800000,864823000,4227147000,944355642.83631,941
"4080","LV","Latvia",2000,7833068425.39159,3300.93465630486,8.5,4.6,NA,23.2791370468195,NA,-4.73122383048088,192192000,-7100000,-2.23690713646418,7.81942994100579,12.0168242696531,2841800000,1151400000,827103000,5012495000,919162856.39237,941
"4081","LV","Latvia",2001,8313047743.57121,3593.66524705801,8.4,2.8,NA,28.4795659077255,NA,-7.53393964908167,175798000,8e+05,-1.12837324211326,-3.15423661210556,13.6581055896813,3035100000,1256161000,978176000,5445235000,1217482763.06771,941
"4082","LV","Latvia",2002,9314784080.02692,3853.07710795582,8.7,2,NA,35.703750656658,NA,-6.70546944120035,179810000,23300000,-1.82188396799417,4.29399084316548,NA,4162750000,1506606000,1123565000,6972731000,1326623371.51072,941
"4083","LV","Latvia",2003,11186452600.7262,4153.93408577693,8.4,1.4,NA,44.9256958398993,NA,-8.23138516619848,185204000,39300000,-1.26236199661556,6.22514243142767,NA,5631640000,1927567000,1238056000,8982467000,1536170567.89768,941
"4084","LV","Latvia",2004,13761569544.9926,4538.84778198964,8,1.1,2,53.9380565136323,0,-12.8023187634223,187638000,31600000,-0.942907172470231,-2.92397660818713,NA,7707600000,3420651000,1273776000,12589665000,2020863043.8812,941
"4085","LV","Latvia",2005,16041840426.2666,5046.86247384474,7.6,0.7,3,71.8724818138667,0,-12.4193979435043,172688000,12400000,-0.89633628064598,3.58664772727273,NA,7492500000,5694498000,1052780000,14412466000,2359714949.86013,941
"4086","LV","Latvia",2006,19935046397.2163,5695.36145451486,7.6,0.5,4,89.7006695469135,0,-22.681662785753,181767000,22200000,-0.469046510753245,-2.34394904458599,NA,10475597000,10764091000,1256576000,22678031000,4511469901.7776,941
"4087","LV","Latvia",2007,28765687041.6504,6296.22711618958,7.9,0.8,4,89.520771905793,0,-22.3339007710743,190931000,-12300000,0.808194245960104,-2.14389534883721,NA,16705011000,20857996000,1477074000,39231012000,5760724075.484,941
"4088","LV","Latvia",2008,33669367720.4659,6055.66480842186,7.3,3.6,4,89.4353379664932,0,-13.3415038776316,1010673000,-50100000,-2.64389588683928,-4.72191411820631,22.8931732631457,14144004000,24934269000,1944545000,42033491000,5243938989.17458,941
"4089","LV","Latvia",2009,25875781250,4993.18119374873,7.4,16.4,5,94.3147087453407,0,8.82562724555418,1308416000,-7800000,-6.44604612393606,-19.3441536932759,42.1634542160142,10295264000,23805758000,6602241000,42011679000,6902262628.71661,941
"4090","LV","Latvia",2010,24009680459.9868,5011.20155119455,7.3,19,5,89.6439876616833,0,3.0137843825365,1698749000,9300000,-6.84723186793902,1.89000510812191,49.8828472350087,12723183000,18428266000,6891164000,39741362000,7605712548.90407,941
"4091","LV","Latvia",2011,28252498852.8221,5330.56799395438,8.1,18.4,5,79.3446790480898,0,-2.2270596426806,1693498000,38200000,NA,11.5455100794136,NA,12010661000,17476328000,7074760000,38255247000,6378031618.63409,941
"4092","LV","Latvia",2012,NA,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,941
"4093","LY","Libya",1980,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-31.6960914233603,NA,NA,NA,NA,NA,14904803892.8944,672
"4094","LY","Libya",1981,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,19.2854088602325,NA,NA,NA,NA,NA,10425320457.5214,672
"4095","LY","Libya",1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,9.01164981053563,NA,NA,NA,NA,NA,8694456204.86397,672
"4096","LY","Libya",1983,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-13.2730448917552,NA,NA,NA,NA,NA,6583893437.46064,672
"4097","LY","Libya",1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,14.8114908739299,NA,NA,NA,NA,NA,4758853174.23649,672
"4098","LY","Libya",1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,5.97654538091566,NA,NA,NA,NA,NA,7081091916.91666,672
"4099","LY","Libya",1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-5.92832909059947,NA,NA,NA,NA,NA,7360413077.1,672
"4100","LY","Libya",1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-0.843170320404722,NA,NA,NA,NA,NA,7580772792,672
"4101","LY","Libya",1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6.79671011512785,NA,NA,NA,NA,NA,5798484395,672
"4102","LY","Libya",1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,68.9530927627002,NA,NA,NA,NA,NA,5776262605.6,672
"4103","LY","Libya",1990,28904898117.7385,NA,NA,NA,NA,103.537238851558,NA,7.61495631991003,NA,0,NA,9.35140475668798,NA,NA,NA,NA,NA,7225219474.8,672
"4104","LY","Libya",1991,31992732972.3568,NA,NA,NA,NA,102.809397617192,NA,-0.684758689375297,NA,0,NA,4.79427234203854,NA,NA,NA,NA,NA,6967997814.4,672
"4105","LY","Libya",1992,33887047909.2746,NA,NA,NA,NA,97.6438528456137,NA,4.15259932620101,NA,0,NA,4.80124067657117,NA,NA,NA,NA,NA,7382032500,672
"4106","LY","Libya",1993,30660051910.5037,NA,NA,NA,NA,103.907522503215,NA,-4.45456173563349,NA,0,NA,0.569387818617535,NA,NA,NA,NA,NA,7290291782.6,672
"4107","LY","Libya",1994,28610549763.4685,NA,NA,NA,NA,107.184007223839,NA,0.092304549528502,NA,0,NA,1.23864793051939,NA,NA,NA,NA,NA,7348447114.9584,672
"4108","LY","Libya",1995,25541379186.6458,NA,NA,NA,NA,107.952247191011,NA,6.54681750805331,NA,NA,NA,3.56519352748141,NA,NA,NA,NA,NA,7415275216.41744,672
"4109","LY","Libya",1996,27884615384.6154,NA,NA,NA,NA,90.4154351395731,NA,4.43842599053249,NA,NA,NA,-2.70956816257409,NA,NA,NA,NA,NA,7354590774.37276,672
"4110","LY","Libya",1997,30700897874.8704,NA,NA,NA,NA,65.5042759205597,NA,5.1028328459201,NA,NA,NA,-28.1950992375298,NA,NA,NA,NA,NA,7041735856.7965,672
"4111","LY","Libya",1998,27251534529.5892,NA,NA,NA,NA,74.1194474964684,NA,-0.76753313319947,NA,NA,NA,2.69332591903098,NA,NA,NA,NA,NA,8598140097.32068,672
"4112","LY","Libya",1999,30484399895.6472,6366.40293476796,NA,NA,NA,68.6293231487375,NA,7.00686395268758,NA,NA,NA,-15.0341791757404,NA,NA,NA,NA,NA,8621829768.37617,672
"4113","LY","Libya",2000,33896600870.7706,6479.7125224821,NA,NA,NA,57.1897589493995,NA,18.4974299455692,NA,0,NA,-10.3678966029471,NA,NA,NA,NA,NA,13729872226.4072,672
"4114","LY","Libya",2001,28420321951.542,6084.62853383107,NA,NA,NA,63.4490579204466,NA,11.7240051174692,NA,0,NA,-1.20726462020591,NA,NA,NA,NA,NA,16079034345.0547,672
"4115","LY","Libya",2002,19842519685.0394,5891.72122701043,NA,NA,NA,31.702380952381,NA,3.49753968253968,NA,0,NA,-6.31181007107213,NA,NA,NA,NA,NA,15892269294.4203,672
"4116","LY","Libya",2003,24062500000,6529.36089629397,NA,NA,NA,14.8058441558442,NA,14.1381818181818,NA,0,NA,-41.1450613765059,NA,NA,NA,NA,NA,21513344908.3751,672
"4117","LY","Libya",2004,33384615384.6154,6681.91262888036,NA,NA,NA,-23.4294930875576,NA,13.8267281105991,NA,0,NA,-130.651060716898,NA,NA,NA,NA,NA,27714114397.4632,672
"4118","LY","Libya",2005,4.4e+10,7194.62172761467,NA,NA,NA,-43.2767676767677,NA,33.9659090909091,NA,0,NA,-128.886763010766,NA,NA,NA,NA,NA,41879961966.2284,672
"4119","LY","Libya",2006,56484375000,7458.76645410525,NA,NA,NA,-59.3232365145228,NA,39.2497925311203,NA,0,NA,-112.632506686117,NA,NA,NA,NA,NA,62228720878.4648,672
"4120","LY","Libya",2007,71803278688.5246,7736.54427425867,NA,NA,NA,-55.6254566210046,NA,39.7061255707763,NA,0,NA,-38.8604128259503,NA,NA,NA,NA,NA,83259981376.811,672
"4121","LY","Libya",2008,93167701863.354,7865.25437609695,NA,NA,NA,-49.990701754386,NA,38.3198246666667,NA,0,NA,-37.3665480427046,NA,NA,NA,NA,NA,96334975396.4355,672
"4122","LY","Libya",2009,62360446570.9729,7885.46803690446,NA,NA,NA,-65.9338874680307,NA,15.042547826087,NA,0,NA,1.78278529480247,NA,NA,NA,NA,NA,103753848614.775,672
"4123","LY","Libya",2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-19.5614715447871,NA,NA,NA,NA,NA,106144240867.32,672
"4124","LY","Libya",2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,21.6365471396216,NA,NA,NA,NA,NA,110538568687.253,672
"4125","LY","Libya",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,672
"4126","MA","Morocco",1980,18820809835.899,1018.7166013,NA,NA,NA,42.1313807626508,NA,-7.47395206973063,457099000,0,NA,11.99997515281,NA,777473000,1.5e+08,8337552000,9722124000,813620196.79952,686
"4127","MA","Morocco",1981,15280300833.285,964.54736724,NA,NA,NA,46.7385021732981,NA,-11.9610569070415,578439000,0,NA,12.4160206781463,NA,801064000,2.1e+08,8990062000,10579565000,509516102.39856,686
"4128","MA","Morocco",1982,15423825336.2112,1029.264394,NA,NA,NA,47.0613183453862,NA,-12.105428070008,989585000,0,NA,6.71019018043918,NA,1058131000,2.5e+08,10103421000,12401137000,539242248.298766,686
"4129","MA","Morocco",1983,13941571864.4973,996.55203011,NA,NA,NA,52.773857902372,NA,-6.35326148089821,1031328000,0,NA,16.7324570538258,NA,1173268000,2.25e+08,10607900000,13037496000,375256517.49935,686
"4130","MA","Morocco",1984,12751251347.8236,1013.1536047,NA,NA,NA,50.522191146047,NA,-7.7184342738146,1084843000,0,NA,3.50092352349995,NA,1134584000,168700000,11520268000,13908395000,265729346.999296,686
"4131","MA","Morocco",1985,12869611447.8784,1050.8970322,NA,NA,NA,50.142284594901,NA,-6.91992191065456,1274327000,0,NA,9.1945570412096,NA,1202464000,2e+08,13379363000,16056154000,345295873.59992,686
"4132","MA","Morocco",1986,16994563068.4065,1111.6887617,NA,NA,NA,46.6077622728797,NA,-1.22761463332961,1093504000,0,NA,8.19861716282221,NA,772702000,2e+08,15860257000,17926463000,486544465.8,686
"4133","MA","Morocco",1987,18745983476.9273,1059.477547,NA,NA,NA,49.2929883383599,NA,0.969334569880908,1119436000,0,NA,3.79560869975862,NA,866612000,2e+08,18843519000,21029567000,751948887.2,686
"4134","MA","Morocco",1988,22198388383.6938,1145.2576127,NA,NA,NA,46.1098864675885,NA,2.12978529090858,956920000,0,NA,5.17883415370539,NA,368048000,2e+08,19592167000,21117135000,836286995,686
"4135","MA","Morocco",1989,22847197923.6985,1148.8967798,NA,NA,NA,47.7716547491916,NA,-3.44607280221977,849693000,0,NA,5.60407528528555,NA,278632000,2e+08,20902529000,22230854000,770803380.8,686
"4136","MA","Morocco",1990,25820725667.7109,1172.3956123,NA,NA,NA,42.9525540448598,NA,-0.757436066199946,749630000,0,NA,-4.9375678389229,NA,407416000,2e+08,23669467000,25026513000,2337533793,686
"4137","MA","Morocco",1991,27836559831.3913,1230.423823,NA,NA,NA,44.8843953055037,NA,-1.48456596044567,574378000,0,NA,2.33793836344315,NA,298621000,2e+08,21430089000,22503088000,3349097038.4,686
"4138","MA","Morocco",1992,28450632466.6198,1160.3542801,NA,NA,NA,49.6703531944762,NA,-1.52074071525802,438768000,0,NA,3.15380485040122,NA,387731000,2.04e+08,21657699000,22688198000,3818641750,686
"4139","MA","Morocco",1993,26801064630.6054,1129.6229831,NA,NA,NA,52.5316473472964,NA,-1.94530588442574,284527000,23659197.8581973,NA,2.69133898039002,NA,315054000,179370000,21336047000,22114998000,3929934650.2,686
"4140","MA","Morocco",1994,30351265891.5571,1226.9064631,NA,NA,NA,52.0766840647037,NA,-2.38190667552837,147537000,237755923.116167,NA,3.67826994214171,NA,222394000,258477000,22359594000,22988002000,4621504528.5225,686
"4141","MA","Morocco",1995,32986182669.7892,1128.7670788,NA,NA,NA,59.1834633761919,NA,-3.59518935667504,51776000,20374144.6250069,NA,5.13596033103385,NA,198007000,3.31e+08,23204227000,23785010000,3873508800.85591,686
"4142","MA","Morocco",1996,36638763638.8669,1248.1553509,NA,NA,NA,55.3297772466821,NA,0.0955098129575508,3307000,141810189.088857,NA,1.21437302965965,NA,1432497000,3.92e+08,22405519000,24233323000,4054079204.49556,686
"4143","MA","Morocco",1997,33414747559.5675,1203.1926477,NA,NA,NA,82.4624939883892,NA,-0.261036844937356,0,37681954.5073496,NA,4.65187644632257,NA,2160728000,952450000,20388470000,23501648000,4197122843.30992,686
"4144","MA","Morocco",1998,40021694630.8991,1277.7787946,NA,NA,NA,73.5712892022321,NA,-0.359275208101023,0,23947317.9828133,NA,-0.191804783429452,NA,1842123000,1117158000,20697438000,23656719000,4637702694.8709,686
"4145","MA","Morocco",1999,39734023742.7921,1267.8010526,NA,NA,NA,74.9484686923241,NA,-0.419951253670255,117609000,6017694.571912,NA,-3.97412916634342,NA,2026713000,2095041000,18820243000,23059606000,5893811345.60641,686
"4146","MA","Morocco",2000,37020609824.9576,1271.8110919,9.8,17.5,NA,81.1427089767935,NA,-1.28269356431884,111645000,17758936.6923709,NA,3.59981732802491,NA,1573063000,1861673000,17243921000,20790302000,5016935106.58316,686
"4147","MA","Morocco",2001,37724674865.0801,1351.2672183,8.7,16.8,NA,70.0226898556238,NA,4.27058040922989,107688000,-6998157.56471195,NA,-1.21434558968164,NA,1687013000,1753406000,15353238000,18901345000,8669348412.69313,686
