"country","ISOCode","imfcode","year","UDS","polity2","durable","yrcurnt","govfrac","execrlc","checks","polariz","ElectionYear","percent1","percentl","prtyin","W","ModS","SystemicCrisis","CurrencyCrisis","SovereignDefault","SovereignDebtRestructuring","CvHOwnPerc","legal_abs","political_abs","economic_abs","GDPCurrentUSD","GDPperCapita","CapToAssetswdi","NPLwdi","BankConcentration","CreditInfo","DomesticCredit","CreditBurCoverange","CurrentAccount","IMFCreditsGDP","PortfolioEquityGDP","TradeOpen","CashSurplusDeficit","ClaimsOnGov","CentGovDebt","ShortExternDebtAllGDP","ExternPrivateDebtGDP","ExternPublicDebtGDP","ExternDebtTotalGDP","TotalReservesGDP","IMFDreher","CrisisDate","CreditBoom","CreditorRights","CreditorRightsIndex","DepositIns","YearDICreated","DICoverageLimit","DICoverageRatio","DepositFreeze","DateDepositFreeze","DurationDepositFreeze","TimeDepositsFreeze","BankHoliday","DateBankHoliday","DurationBankHoliday","BankGuaranteee","DateBankGuaranteeStart","DateBankGuaranteeEnd","BankGuaranteeDuration","BankGuaranteeCoverage","EmergencyLending","DateEmergencyLending","PeakLendingSupport","BankRestructuring","Nationalizations","AssetPurchases","Recap","RecapCosts","RecoveryDummy","RecoveryProceeds","GovRecapCosts","DepositorLosses","DepositorLosesSeverity","MonetaryPolicyIndex","AverageReserveChange","FiscalPolicyIndex","IncreasePublicDebt","IMFProgram","YearIMFProgram","IMF.AMC","PeakNPLs","NetFiscalCosts","GrossFiscalCosts","FiveYearRecovery","OutputLoss","AMCType","AMCAnyCreated","NumAMCOpNoNA","NumAMCCountryNoNA","NumAMCCountryLagNoNA","F1","F2","F3","F4","F5"
"ALBANIA","AL",914,1986,-1.47379024479941,-9,39,NA,1.11022302462516e-16,"Left",1,0,NA,NA,NA,42,0.5,0.5,0,0,0,0,NA,NA,NA,NA,2173750016,1829.74723879489,NA,NA,NA,NA,NA,NA,NA,0,0,30.5250143354111,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1987,-1.47583514889258,-9,40,NA,1.11022302462516e-16,"Left",1,0,NA,NA,NA,43,0.5,0.5,0,0,0,0,NA,NA,NA,NA,2156624896,1765.48243289202,NA,NA,NA,NA,NA,NA,NA,0,0,31.0288084516298,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1988,-1.47564977423287,-9,41,NA,1.11022302462516e-16,"Left",1,0,NA,NA,NA,44,0.5,0.5,0,0,0,0,NA,NA,NA,NA,2.126e+09,1696.11331101719,NA,NA,NA,NA,NA,NA,NA,0,0,35.6003055503293,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1989,-1.47305181392556,-9,42,NA,1.11022302462516e-16,"Left",1,0,NA,NA,NA,45,0.5,0.5,0,0,0,0,NA,NA,NA,NA,2335124992,1825.75575167233,NA,NA,NA,NA,NA,NA,NA,0,0,38.6585298471252,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1990,-0.658026412657436,1,0,NA,1.11022302462516e-16,"Left",1,0,NA,NA,NA,46,0.75,0.5,0,0,1,0,NA,0.6111111,0.4716049,0.125,2101624960,1630.58448776232,NA,NA,NA,NA,NA,NA,NA,0,0,38.0657831547642,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1991,0.155710783264678,1,0,0,0,"Left",1,0,"ElectionYear",NA,NA,47,0.75,0.5,0,0,0,0,NA,0.6574074,0.4924383,0.1480184,1139166679.0665,1143.83636446898,NA,NA,NA,NA,NA,NA,NA,0,0,34.816386010302,NA,NA,NA,37.3329915468124,0,7.5669348115622,44.8999263583746,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1992,0.249558311501408,5,0,0,0.42852771282196,"Left",NA,0,"ElectionYear",NA,NA,48,0.75,1,0,0,0,1,NA,0.6712963,0.5859375,0.1571478,709452572.658102,1065.45431669987,NA,NA,NA,NA,NA,NA,NA,1.8776448931731,0,100.002686384078,NA,NA,NA,69.412250935246,0,17.8804059480284,89.1703017764475,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1993,0.291138770808859,5,1,4,0.132756128907204,"Right",2,0,"NotElectionYear",NA,NA,1,0.75,1,0,0,0,0,NA,0.5263889,0.5351879,0.2224663,1228071037.41335,1177.84519551399,NA,NA,NA,NA,NA,NA,NA,2.41533259040749,0,77.7150689205756,NA,NA,NA,47.0155212858148,0,14.5747269129477,64.00558078917,13.5586376942815,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1994,0.294201682883288,5,2,3,0.132756128907204,"Right",2,0,"NotElectionYear",NA,NA,2,0.75,1,1,0,0,0,NA,0.5819444,0.5226879,0.2931032,1985673025.89461,1288.0116301197,NA,NA,NA,NA,50.3085279406131,NA,NA,2.72940203614754,0,50.302012163108,NA,NA,NA,29.2768745115066,0,12.4680648209168,44.4743413685709,11.2604071725663,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1995,0.253683163792123,5,3,2,0.132756128907204,"Right",2,0,"NotElectionYear",NA,NA,3,0.75,1,0,0,0,0,25,0.5390151,0.5206046,0.4102112,2424498952.88127,1470.83792588019,NA,NA,NA,NA,39.9379346603723,NA,NA,2.6611271546777,0,46.9874219838152,-8.90831844061708,-8.28774246055071,35.288883448646,2.57104668681837,0,13.6937984487659,18.9259722902619,10.942387010849,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1996,0.180477490595781,0,0,0,0.132756128907204,"Right",2,0,"ElectionYear",NA,NA,4,0.5,1,0,0,0,0,40,0.5203274,0.4375283,0.4358824,3013217852.57366,1612.76032713951,NA,NA,NA,NA,41.2410836974646,NA,NA,1.79913974536213,0,47.547304105163,-8.32711777389071,34.6434979748645,39.7091360916135,1.0483476982263,0,13.4803396194225,16.327827063011,10.7319436281859,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1997,0.177281842866367,5,0,0,0.0472258068621159,"Right",2,0,"ElectionYear",NA,NA,5,0.75,1,0,1,0,0,50,0.5053356,0.4104309,0.4213398,2196223713.8105,1452.48706091228,NA,NA,NA,NA,58.0738421510636,NA,NA,2.50311476259487,0,47.2109256680279,-9.7316361259941,35.9496480149076,54.4341528674957,2.17568910214048,0,18.8377894928648,23.5165933576002,15.5915697686008,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"None",0,0,0,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,1998,0.13834453877925,5,1,3,0.237668663263321,"Left",2,0,"NotElectionYear",NA,NA,1,0.75,1,0,0,0,0,62.5,0.4458992,0.4585859,0.4059291,2727745453.08283,1639.83798996614,NA,NA,NA,NA,56.2026504487403,NA,NA,2.36261048211682,0,45.1349095392417,-6.57927533629921,21.4682487957499,51.6920903873432,1.27966485877742,0.659885620179729,18.5589531247448,22.8611140858188,15.3211401280184,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"Centralised",1,1,1,0,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,1999,0.160323641940703,5,2,2,0.237668663263321,"Left",2,0,"NotElectionYear",NA,NA,2,0.75,1,0,0,0,0,62.5,0.4127423,0.4172194,0.3923247,3434402453.41057,1809.55092333459,NA,NA,NA,NA,49.8255831451686,NA,NA,4.20183720334504,0,49.3159130585055,NA,0.984671858557471,NA,0.845532822490344,0.465874346907452,16.9969887897182,22.510233162461,15.2315331029636,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Centralised",0,1,1,1,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,2000,0.263208915943916,5,3,1,0.237668663263321,"Left",2,0,"NotElectionYear",NA,NA,3,0.75,1,0,0,0,0,75,0.3968625,0.4560038,0.4068453,3686649387.03405,1949.28149360547,NA,NA,NA,NA,48.2718966826885,NA,NA,4.02604057011807,0,56.625339165297,NA,4.78623175757385,NA,0.994561623596601,0.433998417540654,24.9897645064963,30.4443651177517,17.530981184282,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Centralised",0,1,1,1,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,2001,0.372363702740587,5,4,0,0.237871065735817,"Left",2,0,"ElectionYear",NA,NA,4,0.75,1,0,0,0,0,75,0.4184409,0.5239958,0.4770548,4091020249.36656,2097.70448713101,NA,NA,NA,NA,46.7249512474598,NA,NA,3.46216814795602,0,59.2301809110592,NA,2.43723093535704,NA,0.74844410767072,0.293325363076803,23.7268686252603,28.2308062439638,18.8359185453868,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Centralised",0,1,1,1,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,2002,0.512530692920355,7,5,3,0.224213927984238,"Left",2,0,"NotElectionYear",NA,NA,5,0.75,1,0,0,0,0,75,0.4662099,0.4906299,0.5198171,4449373455.56632,2173.4114496078,NA,NA,NA,NA,47.0422782055195,NA,NA,3.24131029773593,0,67.135908704933,-6.50962847101745,4.06123144234264,NA,0.65281101463089,0.277454795001664,22.3833087949512,26.5548849023197,19.4741582808525,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Centralised",0,1,1,1,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,2003,0.511466311227737,7,6,2,0.224213927984238,"Left",2,0,"NotElectionYear",NA,NA,6,0.75,1,0,0,0,0,70,0.4794327,0.5500802,0.5493616,5652325081.59963,2314.46577586547,4.7,4.6,NA,NA,46.8524316412355,NA,NA,2.82034380009306,0,66.4936394781187,-2.64266584076497,3.30426089403436,NA,2.64376159974347,0.172707688589583,21.8237270891522,27.4605401775783,18.3693294810552,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Centralised",0,1,1,1,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,2004,0.516468477773231,7,7,1,0.224213927984238,"Left",2,0,"NotElectionYear",NA,NA,7,0.75,1,0,0,0,0,72.7272727272727,0.3957282,0.5388516,0.5334597,7464446950.02559,2468.69051077274,NA,NA,NA,0,45.4349013968969,0,NA,2.26541900735754,NA,64.8486199411829,-2.85326430666481,1.90599794383547,NA,0.0164379224370507,0.455747093224145,18.779542669202,21.5171466922207,18.5936486791432,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Centralised",0,1,1,1,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,2005,0.721022484809226,9,8,0,0.224213927984238,"Left",2,0,"ElectionYear",NA,NA,8,0.75,1,0,0,0,0,81.8181818181818,0.4182006,0.5465982,0.5218553,8376483740.48289,2620.82072396395,6.6,2.3,NA,0,48.5894732304,0,-6.8223776396545,1.88913397199381,NA,68.5991900423452,NA,1.09491385150333,NA,1.85087209386814,4.93337076514372,16.41069263176,25.0840694627657,17.1861157311299,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,"Centralised",0,1,1,1,"AMC",NA,NA,NA,NA
"ALBANIA","AL",914,2006,0.531250984465813,9,9,3,0.450786054134369,"Right",3,2,"NotElectionYear",NA,NA,1,0.75,1,0,0,0,0,76.9230769230769,0.4268196,0.5524315,0.5652388,9132562332.43024,2766.19153814271,6.8,3.1,100,0,54.5062434865437,0,-7.34628716759568,1.77889834294477,NA,74.2416658843663,NA,1.92807349514379,NA,4.23183533746718,3.70778744972323,17.276739457853,26.9952605879882,19.8498786686012,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,1,NA,NA,NA,NA,NA
"ALBANIA","AL",914,2007,0.720145672217965,9,10,2,0.450786054134369,"Right",3,2,"NotElectionYear",NA,NA,2,0.75,1,0,0,0,0,84.6153846153846,0.4365445,0.554392,0.5678163,10704661570.5584,2941.74921885767,7.6,3.4,91.69874,0,62.0555942663791,0,-10.7505781141661,1.52717579086876,NA,83.7418924063461,NA,2.11255875747123,NA,4.77051046064375,4.06251049725914,16.7098696975125,27.0700664462841,20.1962161768999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,2008,0.529884346911811,9,11,1,0.450786054134369,"Right",3,2,"NotElectionYear",NA,NA,3,0.75,1,0,0,0,0,83.3333333333333,0.4654927,0.5821671,0.5674347,12968652890.9091,3177.91340881182,8.6,6.6,92.43175,5,66.0641448385143,0,-15.5637006170077,1.17226516338154,0.179862058749066,85.6305942194227,NA,2.05760398570638,NA,8.86486830722331,4.921791070894,17.7206069075298,32.6795314490286,18.2269655916976,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,2009,0.64213280019432,9,12,0,0.450786054134369,"Right",3,2,"ElectionYear",NA,NA,4,0.75,1,0,0,0,0,83.3333333333333,0.4802287,0.5828797,0.6187076,12118580597.0542,3288.43402622132,9.6,10.5,82.16785,5,67.9626450434968,0,-15.2766740640403,1.19080777525281,-0.0334361700121244,81.9216269832619,NA,2.35708151332153,NA,5.6076451739339,7.29113441069808,21.4681660047911,35.5577533646759,19.5480188135922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,2010,0.470397168129467,9,13,3,0.237429231405258,"Right",2,2,"NotElectionYear",NA,NA,5,0.75,1,0,0,0,0,NA,0.4828254,0.5800349,0.621995,11858166294.8409,3404.65503188596,9.4,14,75.22995,5,67.111795101108,0,-11.4079606944671,1.09098655545322,0.0579346122421211,86.3043674733036,NA,0.241280425839132,NA,4.60996233656997,10.8353093391767,25.6635884868979,42.1998467180978,21.4255181076633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,2011,0.403427452814788,9,14,2,0.237429231405258,"Right",2,2,"NotElectionYear",NA,NA,6,0.75,1,0,0,0,0,NA,NA,NA,NA,12959563902.4015,3502.63618612159,8.7,18.8,76.53898,5,69.149088693346,0,-12.7306598773302,0.904667787303201,0.181105316133891,90.3662942410336,NA,1.86353652535302,NA,6.96465565351889,13.366167357522,25.3589088703132,46.5943996686573,19.0701088883492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA
"ALBANIA","AL",914,2012,0.407913873383921,9,15,1,0.237429231405258,"Right",2,2,"NotElectionYear",NA,NA,7,0.75,1,0,0,0,0,NA,NA,NA,NA,12648095824.4086,3549.44990316673,8.6,22.5,NA,5,66.4570109734611,0,-10.3894756194373,0.846261773202567,0.104440992294666,80.4114650582812,NA,-0.713912794296297,NA,11.6841461395957,14.202382911532,28.0858561582419,54.8186469825722,20.5553756079902,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1980,-1.12863305076266,-9,18,4,0,"Left",1,0,"NotElectionYear",100,NA,18,0.25,0.75,0,0,0,0,NA,NA,NA,NA,42345276287.5934,2609.36242571081,NA,NA,NA,NA,61.5993839360856,NA,NA,0,0,64.6769231513782,NA,6.9633199061351,NA,5.49057699897732,0,40.2365399254509,45.7271169244282,16.6814270465927,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1981,-1.06581710173818,-9,19,3,0,"Left",1,0,"NotElectionYear",100,NA,19,0.25,0.75,0,0,0,0,NA,NA,NA,NA,44348670724.0831,2603.59028883121,NA,NA,NA,NA,58.6839075750341,NA,NA,0,0,65.4649935812214,NA,-10.2342338489828,NA,5.20195974836109,0,36.2204993695042,41.4224591178653,13.3365663808777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1982,-1.05773087395079,-9,20,2,0,"Left",1,0,"NotElectionYear",100,NA,20,0.25,0.75,0,0,0,0,NA,NA,NA,NA,45207090667.8674,2681.82567579725,NA,NA,NA,NA,70.87235312145,NA,NA,0,-0.00626205370090365,59.9229312713274,NA,5.8486175495172,NA,6.08532856098031,0,32.9339530149914,39.0192815759717,11.0000088003165,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1983,-1.13759209902395,-9,21,1,0,"Left",1,0,"NotElectionYear",100,NA,21,0.5,0.75,0,0,0,0,NA,NA,NA,NA,48801372227.5528,2736.16470010934,NA,NA,NA,NA,78.2195122808053,NA,NA,0,0,53.7441173237419,NA,9.17615490608456,NA,4.01013313903312,0,29.5288008148754,33.5389339539085,8.21745466370075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1984,-1.13567200152182,-9,22,0,0,"Left",1,0,"ElectionYear",100,NA,22,0.5,0.75,0,0,0,0,NA,NA,NA,NA,53698280322.5824,2798.44386354052,NA,NA,NA,NA,82.7268301414917,NA,NA,0,0,53.1763836765402,NA,7.64979569205549,NA,3.27571011479909,0,26.316114622496,29.5918247372951,5.93191459787404,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1985,-1.1812275205681,-9,23,4,0,"Left",1,0,"NotElectionYear",100,NA,23,0.25,0.75,0,0,0,0,NA,NA,NA,NA,57937867717.4636,2813.46201827126,NA,NA,NA,NA,84.9742486424144,NA,NA,0,0,50.3261206053564,NA,1.99777112424698,NA,3.21378758548747,0,28.3040033160508,31.5177909015382,8.01640392829465,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1986,-1.13177741311589,-9,24,3,0,"Left",1,0,"NotElectionYear",100,NA,24,0.25,0.75,0,0,0,0,NA,NA,NA,NA,63696299985.0409,2741.68267004027,NA,NA,NA,NA,93.3415656918369,NA,NA,0,0,36.0267105688557,NA,11.0108996694363,NA,4.94862339058983,0,30.6103384412894,35.5589618318793,6.03255536749952,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1987,-1.13087231504642,-9,25,2,0,"Left",1,0,"NotElectionYear",100,NA,25,0.25,0.75,0,0,0,0,NA,NA,NA,NA,66742269089.6987,2645.35722134722,NA,NA,NA,NA,95.2258267590023,NA,NA,0,0,32.6845844628862,NA,7.78535433625824,NA,1.97086496749483,0,34.660835352945,36.6317003204399,6.50726879132402,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
"ALGERIA","DZ",612,1988,-0.863628267721883,-9,26,0,0,"Left",1,0,"ElectionYear",100,NA,26,0.25,0.75,0,1,0,0,NA,NA,NA,NA,59089065516.8692,2547.48331986333,NA,NA,NA,NA,99.3533577975273,NA,NA,0,0,38.1115872706029,NA,7.53171821199243,NA,2.74248710116657,0,41.4303861228115,44.1728732239781,5.39954757765463,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA
